,Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,DateTime
6535,30-08-2018,771,7,243.0,96,1.4,0.5058286872782564,23.6,0.04,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 07:00:00
6536,30-08-2018,1330,8,246.0,96,1.0,0.43385707045108973,23.9,0.19,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 08:00:00
6537,30-08-2018,846,9,250.0,92,1.1,0.3826659908768373,23.6,0.39,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 09:00:00
6538,30-08-2018,589,10,261.0,81,1.5,0.4221996958945768,22.5,1.05,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 10:00:00
6539,30-08-2018,716,11,262.0,82,2.6,0.40902179422199697,22.8,0.59,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 11:00:00
6540,30-08-2018,768,12,270.0,74,2.5,0.45007602635580335,21.9,0.94,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 12:00:00
6541,30-08-2018,865,13,282.0,66,2.2,0.4961986822098327,21.2,1.81,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 13:00:00
6542,30-08-2018,837,14,275.0,66,2.8,0.4875823618854536,20.5,0.76,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 14:00:00
6543,30-08-2018,982,15,272.0,69,3.5,0.4744044602128738,21.0,0.95,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 15:00:00
6544,30-08-2018,1142,16,276.0,68,2.1,0.5124176381145463,21.1,1.46,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 16:00:00
6545,30-08-2018,1473,17,268.0,73,2.6,0.45058286872782566,21.5,0.37,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 17:00:00
6546,30-08-2018,1887,18,261.0,72,2.4,0.5266092245311708,20.6,0.19,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 18:00:00
6547,30-08-2018,1707,19,251.0,74,2.1,0.5463760770400405,20.1,0.0,0.5,0.0,Summer,No Holiday,Yes,2018-08-30 19:00:00
6548,30-08-2018,1685,20,249.0,70,1.2,0.6842372022301064,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 20:00:00
6549,30-08-2018,1732,21,248.0,72,1.4,0.6441966548403446,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 21:00:00
6550,30-08-2018,1582,22,246.0,71,1.5,0.6548403446528129,18.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 22:00:00
6551,30-08-2018,1173,23,243.0,71,0.8,0.7714140902179422,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-30 23:00:00
6552,31-08-2018,861,0,239.0,75,1.7,0.5904713634059807,19.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 00:00:00
6553,31-08-2018,652,1,237.0,77,1.1,0.5433350228079067,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 01:00:00
6554,31-08-2018,381,2,234.0,79,0.4,0.5159655347187024,19.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 02:00:00
6555,31-08-2018,297,3,233.0,81,1.7,0.5276229092752154,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 03:00:00
6556,31-08-2018,170,4,232.0,83,1.6,0.5448555499239736,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 04:00:00
6557,31-08-2018,217,5,231.0,84,0.5,0.5043081601621895,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 05:00:00
6558,31-08-2018,436,6,229.0,83,0.0,0.6142929548910289,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 06:00:00
6559,31-08-2018,828,7,229.0,83,0.6,0.5575266092245311,19.8,0.01,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 07:00:00
6560,31-08-2018,1686,8,231.0,80,0.2,0.5266092245311708,19.4,0.27,0.1,0.0,Summer,No Holiday,Yes,2018-08-31 08:00:00
6561,31-08-2018,1049,9,241.0,69,0.9,0.8286872782564622,18.0,0.76,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 09:00:00
6562,31-08-2018,794,10,255.0,53,2.3,0.9204257475924987,15.2,1.81,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 10:00:00
6563,31-08-2018,868,11,267.0,51,2.7,0.9619868220983274,15.7,2.65,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 11:00:00
6564,31-08-2018,982,12,278.0,47,2.9,0.9518499746578813,15.4,2.99,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 12:00:00
6565,31-08-2018,965,13,287.0,46,2.6,0.9062341611758743,15.9,3.1,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 13:00:00
6566,31-08-2018,987,14,293.0,41,1.9,0.9635073492143943,14.6,3.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 14:00:00
6567,31-08-2018,1119,15,303.0,41,2.5,0.931069437404967,15.5,2.72,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 15:00:00
6568,31-08-2018,1404,16,297.0,51,3.0,1.0,18.4,2.27,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 16:00:00
6569,31-08-2018,1869,17,291.0,49,2.8,0.9842878864673086,17.2,1.57,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 17:00:00
6570,31-08-2018,2836,18,284.0,57,2.4,1.0,19.0,0.84,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 18:00:00
6571,31-08-2018,2372,19,265.0,69,2.3,1.0,20.3,0.18,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 19:00:00
6572,31-08-2018,1995,20,254.0,74,1.6,1.0,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 20:00:00
6573,31-08-2018,1931,21,245.0,78,1.2,1.0,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 21:00:00
6574,31-08-2018,1789,22,241.0,80,0.9,0.9249873289406993,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 22:00:00
6575,31-08-2018,1329,23,238.0,81,0.6,0.9457678661936137,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-08-31 23:00:00
6576,01-09-2018,1075,0,232.0,83,0.5,0.9427268119614799,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 00:00:00
6577,01-09-2018,975,1,227.0,83,0.1,0.9695894576786619,19.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 01:00:00
6578,01-09-2018,785,2,220.0,86,0.4,0.8494678155093766,19.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 02:00:00
6579,01-09-2018,514,3,216.0,87,0.3,0.7866193613786112,19.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 03:00:00
6580,01-09-2018,338,4,212.0,88,0.9,0.58590978205778,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 04:00:00
6581,01-09-2018,260,5,211.0,87,0.6,0.5519513431322858,18.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 05:00:00
6582,01-09-2018,362,6,209.0,87,0.7,0.5935124176381145,18.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 06:00:00
6583,01-09-2018,511,7,211.0,81,1.0,0.8672072985301571,17.7,0.14,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 07:00:00
6584,01-09-2018,812,8,223.0,64,1.7,1.0,15.1,0.75,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 08:00:00
6585,01-09-2018,925,9,241.0,56,2.1,0.9776989356310187,14.7,1.46,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 09:00:00
6586,01-09-2018,861,10,260.0,54,1.5,1.0,15.9,2.13,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 10:00:00
6587,01-09-2018,981,11,276.0,47,1.2,1.0,15.2,2.63,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 11:00:00
6588,01-09-2018,1086,12,289.0,46,1.6,0.9827673593512417,16.1,2.96,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 12:00:00
6589,01-09-2018,1303,13,294.0,48,1.9,0.9706031424227065,17.2,2.88,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 13:00:00
6590,01-09-2018,1371,14,297.0,42,1.4,1.0,15.4,2.37,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 14:00:00
6591,01-09-2018,1480,15,300.0,45,0.9,1.0,16.7,2.1,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 15:00:00
6592,01-09-2018,1678,16,305.0,41,1.4,0.9645210339584389,15.7,1.95,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 16:00:00
6593,01-09-2018,1845,17,296.0,42,1.3,1.0,15.3,0.98,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 17:00:00
6594,01-09-2018,1892,18,288.0,46,1.3,1.0,16.0,0.58,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 18:00:00
6595,01-09-2018,1891,19,278.0,48,1.1,1.0,15.7,0.08,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 19:00:00
6596,01-09-2018,1440,20,269.0,49,2.1,1.0,15.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 20:00:00
6597,01-09-2018,1110,21,260.0,52,1.4,1.0,15.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 21:00:00
6598,01-09-2018,992,22,251.0,53,2.0,1.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 22:00:00
6599,01-09-2018,1523,23,244.0,54,1.6,1.0,14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-01 23:00:00
6600,02-09-2018,1336,0,235.0,56,1.5,1.0,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 00:00:00
6601,02-09-2018,930,1,228.0,59,1.5,1.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 01:00:00
6602,02-09-2018,610,2,220.0,60,1.2,1.0,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 02:00:00
6603,02-09-2018,440,3,215.0,61,1.3,1.0,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 03:00:00
6604,02-09-2018,255,4,211.0,62,1.8,1.0,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 04:00:00
6605,02-09-2018,179,5,206.0,65,1.1,1.0,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 05:00:00
6606,02-09-2018,249,6,202.0,66,1.0,1.0,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 06:00:00
6607,02-09-2018,388,7,202.0,65,1.4,1.0,13.4,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 07:00:00
6608,02-09-2018,576,8,213.0,57,1.3,1.0,12.4,0.81,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 08:00:00
6609,02-09-2018,721,9,234.0,52,1.3,0.998479472883933,12.9,1.53,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 09:00:00
6610,02-09-2018,802,10,250.0,47,1.5,1.0,12.8,2.17,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 10:00:00
6611,02-09-2018,940,11,265.0,44,1.4,0.9787126203750633,13.2,2.62,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 11:00:00
6612,02-09-2018,1075,12,275.0,43,1.4,0.9792194627470856,13.7,2.75,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 12:00:00
6613,02-09-2018,1254,13,285.0,42,1.7,0.994931576279777,14.3,2.94,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 13:00:00
6614,02-09-2018,1395,14,291.0,43,1.4,1.0,15.2,2.39,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 14:00:00
6615,02-09-2018,1550,15,293.0,43,1.5,0.9787126203750633,15.4,2.4,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 15:00:00
6616,02-09-2018,1853,16,293.0,44,1.4,0.998479472883933,15.7,1.32,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 16:00:00
6617,02-09-2018,2069,17,288.0,47,2.0,0.9989863152559553,16.3,1.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 17:00:00
6618,02-09-2018,2118,18,279.0,52,1.7,1.0,17.1,0.2,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 18:00:00
6619,02-09-2018,1986,19,273.0,54,1.5,1.0,17.1,0.05,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 19:00:00
6620,02-09-2018,1838,20,269.0,56,1.6,1.0,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 20:00:00
6621,02-09-2018,1759,21,262.0,62,2.3,1.0,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 21:00:00
6622,02-09-2018,1511,22,257.0,64,1.1,1.0,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 22:00:00
6623,02-09-2018,1047,23,251.0,65,2.2,1.0,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-02 23:00:00
6624,03-09-2018,763,0,247.0,67,1.2,1.0,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 00:00:00
6625,03-09-2018,524,1,245.0,68,0.5,1.0,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 01:00:00
6626,03-09-2018,321,2,243.0,68,1.0,1.0,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 02:00:00
6627,03-09-2018,211,3,242.0,70,0.3,1.0,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 03:00:00
6628,03-09-2018,153,4,240.0,70,1.2,1.0,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 04:00:00
6629,03-09-2018,264,5,239.0,70,1.5,1.0,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 05:00:00
6630,03-09-2018,656,6,238.0,71,1.2,1.0,18.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 06:00:00
6631,03-09-2018,1287,7,239.0,71,0.4,1.0,18.3,0.02,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 07:00:00
6632,03-09-2018,1580,8,242.0,70,1.4,1.0,18.3,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 08:00:00
6633,03-09-2018,719,9,236.0,86,1.2,0.15661429295489104,21.1,0.14,2.0,0.0,Autumn,No Holiday,Yes,2018-09-03 09:00:00
6634,03-09-2018,434,10,233.0,89,0.7,0.8560567663456664,21.3,0.2,0.5,0.0,Autumn,No Holiday,Yes,2018-09-03 10:00:00
6635,03-09-2018,443,11,237.0,86,0.6,0.8976178408514951,21.2,0.31,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 11:00:00
6636,03-09-2018,673,12,239.0,83,1.1,0.9498226051697921,20.8,0.27,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 12:00:00
6637,03-09-2018,731,13,249.0,78,1.5,0.9543841865179928,20.7,0.72,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 13:00:00
6638,03-09-2018,532,14,256.0,77,0.8,0.9645210339584389,21.2,0.78,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 14:00:00
6639,03-09-2018,137,15,257.0,81,0.7,0.9113025848960973,22.1,0.43,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 15:00:00
6640,03-09-2018,39,16,255.0,91,1.3,0.1905727318803852,23.9,0.23,3.5,0.0,Autumn,No Holiday,Yes,2018-09-03 16:00:00
6641,03-09-2018,23,17,227.0,96,4.9,0.21540800810947797,22.0,0.07,13.0,0.0,Autumn,No Holiday,Yes,2018-09-03 17:00:00
6642,03-09-2018,113,18,219.0,97,1.8,0.3699949315762798,21.3,0.02,13.0,0.0,Autumn,No Holiday,Yes,2018-09-03 18:00:00
6643,03-09-2018,73,19,217.0,97,0.2,0.5712113532691332,21.1,0.01,1.0,0.0,Autumn,No Holiday,Yes,2018-09-03 19:00:00
6644,03-09-2018,151,20,215.0,97,0.3,1.0,20.9,0.0,0.5,0.0,Autumn,No Holiday,Yes,2018-09-03 20:00:00
6645,03-09-2018,110,21,216.0,97,0.5,0.31373542828180434,21.0,0.0,0.5,0.0,Autumn,No Holiday,Yes,2018-09-03 21:00:00
6646,03-09-2018,379,22,217.0,97,0.4,0.20932589964521034,21.1,0.0,0.5,0.0,Autumn,No Holiday,Yes,2018-09-03 22:00:00
6647,03-09-2018,486,23,217.0,97,0.8,0.41104916371008615,21.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-03 23:00:00
6648,04-09-2018,500,0,214.0,97,0.1,0.1910795742524075,20.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 00:00:00
6649,04-09-2018,486,1,213.0,97,1.1,0.2752154080081095,20.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 01:00:00
6650,04-09-2018,324,2,209.0,96,0.4,0.4779523568170299,20.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 02:00:00
6651,04-09-2018,223,3,206.0,97,0.2,0.23973644196654842,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 03:00:00
6652,04-09-2018,186,4,204.0,97,2.7,0.34313228585909783,19.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 04:00:00
6653,04-09-2018,219,5,202.0,97,1.2,0.25392802838317285,19.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 05:00:00
6654,04-09-2018,602,6,200.0,97,0.0,0.31424227065382665,19.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 06:00:00
6655,04-09-2018,1289,7,201.0,97,1.9,0.21084642676127724,19.6,0.03,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 07:00:00
6656,04-09-2018,2059,8,205.0,90,1.9,0.23466801824632538,18.7,0.53,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 08:00:00
6657,04-09-2018,1083,9,216.0,81,2.3,0.8322351748606183,18.1,1.2,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 09:00:00
6658,04-09-2018,822,10,231.0,73,3.1,1.0,17.9,2.24,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 10:00:00
6659,04-09-2018,940,11,245.0,64,2.7,1.0,17.2,2.7,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 11:00:00
6660,04-09-2018,995,12,258.0,57,2.8,1.0,16.6,3.02,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 12:00:00
6661,04-09-2018,997,13,265.0,58,2.8,1.0,17.5,2.87,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 13:00:00
6662,04-09-2018,987,14,274.0,52,3.8,0.9989863152559553,16.6,2.67,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 14:00:00
6663,04-09-2018,1178,15,267.0,51,3.4,1.0,15.7,2.09,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 15:00:00
6664,04-09-2018,1429,16,271.0,47,4.3,1.0,14.8,1.82,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 16:00:00
6665,04-09-2018,1993,17,276.0,47,3.3,1.0,15.2,1.49,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 17:00:00
6666,04-09-2018,3166,18,268.0,53,2.6,1.0,16.4,0.8,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 18:00:00
6667,04-09-2018,2491,19,251.0,49,3.1,1.0,13.6,0.18,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 19:00:00
6668,04-09-2018,2259,20,237.0,49,3.3,1.0,12.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 20:00:00
6669,04-09-2018,2212,21,229.0,55,3.0,1.0,13.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 21:00:00
6670,04-09-2018,1856,22,222.0,58,1.5,1.0,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 22:00:00
6671,04-09-2018,1233,23,217.0,60,0.5,1.0,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-04 23:00:00
6672,05-09-2018,983,0,211.0,64,1.5,1.0,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 00:00:00
6673,05-09-2018,748,1,209.0,66,1.1,1.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 01:00:00
6674,05-09-2018,493,2,206.0,72,0.9,1.0,15.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 02:00:00
6675,05-09-2018,376,3,202.0,77,0.4,1.0,16.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 03:00:00
6676,05-09-2018,220,4,199.0,81,0.2,1.0,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 04:00:00
6677,05-09-2018,249,5,197.0,82,0.5,1.0,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 05:00:00
6678,05-09-2018,676,6,198.0,82,0.5,1.0,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 06:00:00
6679,05-09-2018,1487,7,198.0,79,0.9,1.0,16.0,0.13,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 07:00:00
6680,05-09-2018,2312,8,212.0,69,1.9,1.0,15.2,0.74,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 08:00:00
6681,05-09-2018,1195,9,234.0,59,3.0,0.9868220983274201,14.9,1.46,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 09:00:00
6682,05-09-2018,847,10,254.0,49,3.9,0.9979726305119108,13.9,2.13,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 10:00:00
6683,05-09-2018,937,11,264.0,47,2.9,1.0,14.1,2.38,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 11:00:00
6684,05-09-2018,1072,12,271.0,44,5.0,1.0,13.7,2.8,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 12:00:00
6685,05-09-2018,1039,13,273.0,46,4.8,0.9913836796756208,14.6,2.92,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 13:00:00
6686,05-09-2018,989,14,279.0,42,5.0,0.9564115560060821,13.7,2.79,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 14:00:00
6687,05-09-2018,1131,15,281.0,43,5.1,0.9640141915864165,14.3,2.65,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 15:00:00
6688,05-09-2018,1446,16,282.0,37,4.0,0.99341104916371,12.1,2.03,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 16:00:00
6689,05-09-2018,2068,17,277.0,40,5.0,1.0,12.8,1.51,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 17:00:00
6690,05-09-2018,3160,18,270.0,45,2.4,1.0,14.0,0.77,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 18:00:00
6691,05-09-2018,2468,19,254.0,55,3.2,1.0,15.6,0.15,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 19:00:00
6692,05-09-2018,2177,20,245.0,64,2.0,1.0,17.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 20:00:00
6693,05-09-2018,2024,21,239.0,75,2.3,0.9873289406994423,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 21:00:00
6694,05-09-2018,1798,22,236.0,82,1.8,0.8342625443487075,20.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 22:00:00
6695,05-09-2018,1219,23,230.0,83,1.8,0.7308667004561581,19.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-05 23:00:00
6696,06-09-2018,963,0,225.0,83,0.5,0.7937151545869234,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 00:00:00
6697,06-09-2018,743,1,219.0,85,0.2,0.7009630005068423,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 01:00:00
6698,06-09-2018,531,2,216.0,86,0.2,0.6720729853015711,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 02:00:00
6699,06-09-2018,320,3,215.0,85,0.1,0.6360871768879878,18.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 03:00:00
6700,06-09-2018,215,4,216.0,87,0.4,0.4683223517486062,19.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 04:00:00
6701,06-09-2018,247,5,217.0,87,0.6,0.41510390268626457,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 05:00:00
6702,06-09-2018,680,6,214.0,84,0.8,0.7496198682209833,18.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 06:00:00
6703,06-09-2018,1438,7,209.0,83,0.4,0.6898124683223517,17.8,0.09,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 07:00:00
6704,06-09-2018,2270,8,218.0,77,0.9,0.7055245818550431,17.5,0.43,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 08:00:00
6705,06-09-2018,1186,9,235.0,72,0.5,0.7389761784085149,18.1,0.95,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 09:00:00
6706,06-09-2018,835,10,246.0,70,1.2,0.7232640648758236,18.7,0.96,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 10:00:00
6707,06-09-2018,941,11,259.0,63,2.5,0.8443993917891536,18.3,1.32,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 11:00:00
6708,06-09-2018,1041,12,269.0,60,2.3,0.7932083122149011,18.4,1.67,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 12:00:00
6709,06-09-2018,1049,13,280.0,52,2.3,0.8185504308160162,17.2,1.85,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 13:00:00
6710,06-09-2018,1032,14,279.0,47,3.2,0.9336036492650786,15.5,1.65,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 14:00:00
6711,06-09-2018,1089,15,278.0,48,3.0,0.9391789153573238,15.7,0.93,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 15:00:00
6712,06-09-2018,1292,16,269.0,55,3.9,0.9538773441459706,17.0,0.54,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 16:00:00
6713,06-09-2018,1525,17,266.0,63,3.0,1.0,18.9,0.43,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 17:00:00
6714,06-09-2018,2497,18,258.0,58,2.9,1.0,16.9,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 18:00:00
6715,06-09-2018,1990,19,253.0,71,3.3,1.0,19.6,0.05,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 19:00:00
6716,06-09-2018,1900,20,251.0,71,3.6,1.0,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 20:00:00
6717,06-09-2018,1851,21,246.0,70,2.5,1.0,18.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 21:00:00
6718,06-09-2018,1641,22,243.0,71,2.5,0.9959452610238215,18.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018-09-06 22:00:00
